MonthOfYear,DayOfWeek,HourOfDay,SupVentSpeed_AirHandling_System,ExhVentSp_AirHandling_System
6,2,19,3,3
6,2,19,4,3
6,2,19,4,3
6,2,19,4,3
6,2,19,4,3
6,2,20,4,3
6,2,20,4,3
6,2,20,4,3
6,2,20,3,3
6,2,20,4,3
6,2,20,4,3
6,2,20,4,3
6,2,20,4,3
6,2,21,4,3
6,2,21,4,3
6,2,21,4,3
6,2,21,4,3
6,2,21,4,3
6,2,21,4,3
6,2,21,4,3
6,2,22,4,3
6,2,22,4,3
6,2,22,3,3
6,2,22,3,3
6,2,22,4,3
6,2,22,4,3
6,2,22,3,3
6,2,22,4,3
6,2,23,3,3
6,2,23,3,3
6,2,23,3,3
6,2,23,4,3
6,2,23,3,3
6,2,23,4,3
6,2,23,4,3
6,3,0,4,3
6,3,0,4,3
6,3,0,4,3
6,3,0,4,3
6,3,0,4,3
6,3,0,4,3
6,3,0,4,3
6,3,0,4,3
6,3,1,3,3
6,3,1,3,3
6,3,1,4,3
6,3,1,4,3
6,3,1,3,3
6,3,1,4,3
6,3,1,4,3
6,3,2,4,3
6,3,2,4,3
6,3,2,3,3
6,3,2,3,3
6,3,2,4,3
6,3,2,3,3
6,3,2,4,3
6,3,2,3,3
6,3,3,4,3
6,3,3,4,3
6,3,3,3,3
6,3,3,3,3
6,3,3,4,3
6,3,3,4,3
6,3,3,4,3
6,3,4,3,3
6,3,4,4,3
6,3,4,4,3
6,3,4,4,3
6,3,4,3,3
6,3,4,3,3
6,3,4,4,3
6,3,4,4,3
6,3,5,3,3
6,3,5,4,3
6,3,5,3,3
6,3,5,3,3
6,3,5,4,3
6,3,5,4,3
6,3,5,4,3
6,3,6,4,3
6,3,6,4,3
6,3,6,3,3
6,3,6,4,3
6,3,6,3,3
6,3,6,4,3
6,3,6,4,3
6,3,6,4,3
6,3,7,1004,903
6,3,7,1154,1053
6,3,7,1202,1068
6,3,7,1202,1068
6,3,7,1205,1067
6,3,7,1204,1068
6,3,7,1203,1067
6,3,8,1207,1068
6,3,8,1203,1069
6,3,8,1205,1072
6,3,8,1205,1070
6,3,8,1206,1073
6,3,8,1206,1075
6,3,8,1205,1074
6,3,8,1204,1069
6,3,9,1203,1069
6,3,9,1203,1067
6,3,9,1203,1067
6,3,9,1204,1072
6,3,9,1206,1071
6,3,9,1203,1075
6,3,9,1200,1068
6,3,10,1204,1068
6,3,10,1207,1077
6,3,10,1205,1078
6,3,10,1206,1078
6,3,10,1207,1077
6,3,10,1208,1077
6,3,10,1211,1078
6,3,10,1211,1078
6,3,11,1206,1076
6,3,11,1208,1077
6,3,11,1205,1074
6,3,11,1208,1079
6,3,11,1208,1077
6,3,11,1208,1078
6,3,11,1207,1079
6,3,12,1207,1076
6,3,12,1211,1079
6,3,12,1217,1084
6,3,12,1216,1083
6,3,12,1217,1085
6,3,12,1216,1084
6,3,12,1217,1083
6,3,12,1218,1081
6,3,13,1222,1090
6,3,13,1219,1084
6,3,13,1218,1087
6,3,13,1218,1085
6,3,13,1224,1093
6,3,13,1226,1095
6,3,13,1228,1094
6,3,14,1221,1091
6,3,14,1223,1094
6,3,14,1222,1095
6,3,14,1224,1094
6,3,14,1224,1095
6,3,14,1223,1094
6,3,14,1223,1095
6,3,14,1225,1094
6,3,15,1226,1094
6,3,15,1232,1100
6,3,15,1227,1097
6,3,15,1229,1097
6,3,15,1228,1097
6,3,15,1231,1097
6,3,15,1230,1098
6,3,16,1229,1097
6,3,16,1227,1095
6,3,16,1229,1097
6,3,16,1227,1096
6,3,16,1230,1096
6,3,16,1230,1097
6,3,16,1233,1099
6,3,16,1229,1097
6,3,17,1228,1093
6,3,17,1226,1095
6,3,17,1226,1093
6,3,17,926,843
6,3,17,26,43
6,3,17,4,3
6,3,17,4,3
6,3,18,4,3
6,3,18,4,3
6,3,18,4,3
6,3,18,4,3
6,3,18,4,3
6,3,18,3,3
6,3,18,4,3
6,3,18,4,3
6,3,19,4,3
6,3,19,4,3
6,3,19,4,3
6,3,19,4,3
6,3,19,4,3
6,3,19,4,3
6,3,19,4,3
6,3,20,4,3
6,3,20,4,3
6,3,20,4,3
6,3,20,4,3
6,3,20,4,3
6,3,20,4,3
6,3,20,4,3
6,3,20,4,3
6,3,21,4,3
6,3,21,4,3
6,3,21,4,3
6,3,21,4,3
6,3,21,4,3
6,3,21,4,3
6,3,21,4,3
6,3,22,4,3
6,3,22,4,3
6,3,22,4,3
6,3,22,4,3
6,3,22,4,3
6,3,22,4,3
6,3,22,4,3
6,3,22,4,3
6,3,23,4,3
6,3,23,4,3
6,3,23,4,3
6,3,23,4,3
6,3,23,4,3
6,3,23,4,3
6,3,23,4,3
6,4,0,4,3
6,4,0,4,3
6,4,0,4,3
6,4,0,4,3
6,4,0,4,3
6,4,0,4,3
6,4,0,4,3
6,4,0,4,3
6,4,1,4,3
6,4,1,4,3
6,4,1,4,3
6,4,1,4,3
6,4,1,4,3
6,4,1,4,3
6,4,1,4,3
6,4,2,4,3
6,4,2,4,3
6,4,2,4,3
6,4,2,4,3
6,4,2,4,3
6,4,2,4,3
6,4,2,4,3
6,4,2,4,3
6,4,3,3,3
6,4,3,4,3
6,4,3,4,3
6,4,3,4,3
6,4,3,4,3
6,4,3,4,3
6,4,3,4,3
6,4,4,4,3
6,4,4,4,3
6,4,4,4,3
6,4,4,4,3
6,4,4,4,3
6,4,4,4,3
6,4,4,4,3
6,4,4,4,3
6,4,5,4,3
6,4,5,4,3
6,4,5,4,3
6,4,5,4,3
6,4,5,3,3
6,4,5,4,3
6,4,5,4,3
6,4,6,4,3
6,4,6,4,3
6,4,6,4,3
6,4,6,4,3
6,4,6,4,3
6,4,6,4,3
6,4,6,4,3
6,4,6,4,3
6,4,7,1004,903
6,4,7,1154,1053
6,4,7,1205,1073
6,4,7,1209,1077
6,4,7,1210,1077
6,4,7,1209,1078
6,4,7,1209,1076
6,4,8,1213,1076
6,4,8,1219,1080
6,4,8,1212,1080
6,4,8,1206,1078
6,4,8,1208,1079
6,4,8,1209,1077
6,4,8,1209,1076
6,4,8,1211,1080
6,4,9,1211,1081
6,4,9,1211,1082
6,4,9,1215,1082
6,4,9,1215,1085
6,4,9,1216,1084
6,4,9,1214,1083
6,4,9,1215,1081
6,4,10,1215,1085
6,4,10,1213,1085
6,4,10,1217,1083
6,4,10,1215,1081
6,4,10,1216,1083
6,4,10,1216,1082
6,4,10,1214,1083
6,4,10,1215,1085
6,4,11,1215,1081
6,4,11,1218,1081
6,4,11,1217,1083
6,4,11,1219,1084
6,4,11,1218,1082
6,4,11,1218,1083
6,4,11,1219,1085
6,4,12,1217,1082
6,4,12,1219,1086
6,4,12,1220,1086
6,4,12,1220,1086
6,4,12,1221,1088
6,4,12,1222,1092
6,4,12,1217,1087
6,4,12,1215,1083
6,4,13,1216,1085
6,4,13,1220,1084
6,4,13,1221,1087
6,4,13,1220,1086
6,4,13,1220,1084
6,4,13,1220,1084
6,4,13,1222,1091
6,4,14,1224,1091
6,4,14,1224,1095
6,4,14,1228,1095
6,4,14,1229,1099
6,4,14,1231,1098
6,4,14,1225,1091
6,4,14,1222,1094
6,4,14,1226,1092
6,4,15,1224,1094
6,4,15,1226,1093
6,4,15,1227,1093
6,4,15,1224,1093
6,4,15,1226,1093
6,4,15,1229,1098
6,4,15,1230,1099
6,4,16,1229,1097
6,4,16,1230,1098
6,4,16,1229,1098
6,4,16,1230,1100
6,4,16,1230,1099
6,4,16,1233,1098
6,4,16,1230,1095
6,4,16,1236,1101
6,4,17,1232,1097
6,4,17,1230,1098
6,4,17,1232,1098
6,4,17,932,848
6,4,17,32,48
6,4,17,4,3
6,4,17,4,3
6,4,18,4,3
6,4,18,4,3
6,4,18,4,3
6,4,18,4,3
6,4,18,4,3
6,4,18,4,3
6,4,18,4,3
6,4,18,4,3
6,4,19,4,3
6,4,19,4,4
6,4,19,4,3
6,4,19,4,3
6,4,19,4,3
6,4,19,4,3
6,4,19,4,3
6,4,20,4,3
6,4,20,4,3
6,4,20,4,3
6,4,20,4,3
6,4,20,4,3
6,4,20,4,3
6,4,20,4,3
6,4,20,4,3
6,4,21,4,3
6,4,21,4,3
6,4,21,4,3
6,4,21,4,3
6,4,21,4,3
6,4,21,4,3
6,4,21,4,3
6,4,22,4,3
6,4,22,4,3
6,4,22,4,3
6,4,22,4,3
6,4,22,4,3
6,4,22,4,3
6,4,22,4,3
6,4,22,4,3
6,4,23,4,3
6,4,23,4,3
6,4,23,4,3
6,4,23,4,3
6,4,23,4,3
6,4,23,4,3
6,4,23,4,3
6,5,0,4,3
6,5,0,4,3
6,5,0,4,3
6,5,0,4,3
6,5,0,4,3
6,5,0,4,3
6,5,0,4,3
6,5,0,4,3
6,5,1,4,3
6,5,1,4,3
6,5,1,4,3
6,5,1,3,3
6,5,1,4,3
6,5,1,4,3
6,5,1,4,3
6,5,2,4,3
6,5,2,4,3
6,5,2,4,3
6,5,2,4,3
6,5,2,4,3
6,5,2,4,3
6,5,2,4,3
6,5,2,4,3
6,5,3,4,3
6,5,3,4,3
6,5,3,4,3
6,5,3,4,3
6,5,3,4,3
6,5,3,4,3
6,5,3,4,3
6,5,4,4,3
6,5,4,4,3
6,5,4,4,3
6,5,4,4,3
6,5,4,3,3
6,5,4,4,3
6,5,4,4,3
6,5,4,4,3
6,5,5,4,3
6,5,5,4,3
6,5,5,4,3
6,5,5,4,3
6,5,5,4,3
6,5,5,4,3
6,5,5,4,3
6,5,6,4,3
6,5,6,4,3
6,5,6,4,3
6,5,6,4,3
6,5,6,4,3
6,5,6,4,3
6,5,6,4,3
6,5,6,4,3
6,5,7,1004,903
6,5,7,1204,1053
6,5,7,1214,1082
6,5,7,1217,1085
6,5,7,1218,1089
6,5,7,1220,1087
6,5,7,1217,1083
6,5,8,1224,1092
6,5,8,1226,1092
6,5,8,1222,1089
6,5,8,1218,1084
6,5,8,1219,1088
6,5,8,1216,1083
6,5,8,1219,1083
6,5,8,1220,1084
6,5,9,1217,1084
6,5,9,1216,1082
6,5,9,1226,1094
6,5,9,1227,1095
6,5,9,1221,1089
6,5,9,1219,1089
6,5,9,1219,1086
6,5,10,1220,1088
6,5,10,1217,1082
6,5,10,1215,1082
6,5,10,1214,1084
6,5,10,1215,1083
6,5,10,1219,1083
6,5,10,1218,1084
6,5,10,1223,1088
6,5,11,1220,1087
6,5,11,1219,1085
6,5,11,1217,1085
6,5,11,1221,1087
6,5,11,1223,1090
6,5,11,1224,1091
6,5,11,1222,1091
6,5,12,1223,1092
6,5,12,1224,1094
6,5,12,1223,1090
6,5,12,1228,1095
6,5,12,1227,1093
6,5,12,1227,1095
6,5,12,1227,1093
6,5,12,1222,1090
6,5,13,1223,1093
6,5,13,1222,1092
6,5,13,1221,1093
6,5,13,1224,1092
6,5,13,1223,1096
6,5,13,1225,1092
6,5,13,1225,1095
6,5,14,1225,1095
6,5,14,1222,1091
6,5,14,1224,1090
6,5,14,1222,1089
6,5,14,1223,1087
6,5,14,1220,1089
6,5,14,1223,1089
6,5,14,1222,1091
6,5,15,1225,1093
6,5,15,1221,1085
6,5,15,1216,1085
6,5,15,1220,1092
6,5,15,1213,1081
6,5,15,1217,1083
6,5,15,1213,1082
6,5,16,1215,1083
6,5,16,1214,1082
6,5,16,1212,1080
6,5,16,1211,1083
6,5,16,1219,1088
6,5,16,1218,1083
6,5,16,1215,1082
6,5,16,1209,1075
6,5,17,1217,1084
6,5,17,1214,1081
6,5,17,1216,1082
6,5,17,916,832
6,5,17,16,32
6,5,17,4,3
6,5,17,4,3
6,5,18,4,3
6,5,18,4,3
6,5,18,4,3
6,5,18,4,3
6,5,18,4,3
6,5,18,4,3
6,5,18,4,3
6,5,18,4,3
6,5,19,4,3
6,5,19,4,3
6,5,19,4,3
6,5,19,4,3
6,5,19,4,3
6,5,19,4,3
6,5,19,4,3
6,5,20,4,3
6,5,20,4,3
6,5,20,4,3
6,5,20,4,3
6,5,20,4,3
6,5,20,3,3
6,5,20,4,3
6,5,20,4,3
6,5,21,4,3
6,5,21,4,3
6,5,21,4,3
6,5,21,4,3
6,5,21,4,3
6,5,21,4,3
6,5,21,4,3
6,5,22,4,3
6,5,22,4,3
6,5,22,4,3
6,5,22,4,3
6,5,22,4,3
6,5,22,4,3
6,5,22,4,3
6,5,22,4,3
6,5,23,4,3
6,5,23,4,3
6,5,23,4,3
6,5,23,4,3
6,5,23,4,3
6,5,23,4,3
6,5,23,4,3
6,6,0,4,3
6,6,0,4,3
6,6,0,4,3
6,6,0,4,3
6,6,0,4,3
6,6,0,4,3
6,6,0,4,3
6,6,0,4,3
6,6,1,4,3
6,6,1,4,3
6,6,1,4,3
6,6,1,4,3
6,6,1,4,3
6,6,1,4,3
6,6,1,4,3
6,6,2,4,3
6,6,2,4,3
6,6,2,4,3
6,6,2,4,3
6,6,2,4,3
6,6,2,3,3
6,6,2,4,3
6,6,2,4,3
6,6,3,4,3
6,6,3,4,3
6,6,3,4,3
6,6,3,4,3
6,6,3,4,3
6,6,3,4,3
6,6,3,4,3
6,6,4,4,3
6,6,4,4,3
6,6,4,4,3
6,6,4,3,3
6,6,4,4,3
6,6,4,4,3
6,6,4,4,3
6,6,4,4,3
6,6,5,4,3
6,6,5,3,3
6,6,5,3,3
6,6,5,4,3
6,6,5,4,3
6,6,5,4,3
6,6,5,4,3
6,6,6,4,3
6,6,6,4,3
6,6,6,4,3
6,6,6,4,3
6,6,6,4,3
6,6,6,4,3
6,6,6,4,3
6,6,6,4,3
6,6,7,1004,903
6,6,7,1204,1053
6,6,7,1207,1076
6,6,7,1210,1077
6,6,7,1211,1075
6,6,7,1209,1078
6,6,7,1208,1078
6,6,8,1211,1077
6,6,8,1209,1074
6,6,8,1210,1074
6,6,8,1210,1075
6,6,8,1211,1076
6,6,8,1211,1076
6,6,8,1211,1077
6,6,8,1209,1074
6,6,9,1208,1077
6,6,9,1208,1078
6,6,9,1209,1078
6,6,9,1207,1077
6,6,9,1207,1077
6,6,9,1208,1077
6,6,9,1207,1075
6,6,10,1207,1075
6,6,10,1208,1076
6,6,10,1207,1077
6,6,10,1209,1076
6,6,10,1204,1071
6,6,10,1201,1069
6,6,10,1211,1076
6,6,10,1209,1077
6,6,11,1210,1079
6,6,11,1209,1077
6,6,11,1208,1079
6,6,11,1207,1077
6,6,11,1209,1077
6,6,11,1210,1078
6,6,11,1210,1079
6,6,12,1210,1078
6,6,12,1209,1080
6,6,12,1206,1078
6,6,12,1209,1078
6,6,12,1213,1079
6,6,12,1209,1075
6,6,12,1211,1078
6,6,12,1211,1077
6,6,13,1212,1079
6,6,13,1210,1078
6,6,13,1215,1082
6,6,13,1212,1078
6,6,13,1210,1077
6,6,13,1213,1081
6,6,13,1215,1083
6,6,14,1215,1082
6,6,14,1212,1082
6,6,14,1214,1084
6,6,14,1214,1081
6,6,14,1210,1078
6,6,14,1215,1082
6,6,14,1214,1082
6,6,14,1215,1082
6,6,15,1216,1083
6,6,15,1217,1083
6,6,15,1216,1084
6,6,15,1220,1088
6,6,15,1216,1083
6,6,15,1214,1082
6,6,15,1219,1086
6,6,16,1218,1085
6,6,16,1219,1083
6,6,16,1217,1084
6,6,16,1215,1084
6,6,16,1220,1089
6,6,16,1223,1090
6,6,16,1223,1091
6,6,16,1224,1093
6,6,17,1223,1094
6,6,17,1225,1092
6,6,17,1222,1094
6,6,17,922,844
6,6,17,22,44
6,6,17,3,3
6,6,17,3,3
6,6,18,4,3
6,6,18,4,3
6,6,18,4,3
6,6,18,4,3
6,6,18,4,3
6,6,18,4,3
6,6,18,4,3
6,6,18,4,3
6,6,19,4,3
6,6,19,4,3
6,6,19,4,3
6,6,19,4,3
6,6,19,4,3
6,6,19,4,3
6,6,19,4,3
6,6,20,4,3
6,6,20,4,3
6,6,20,3,3
6,6,20,4,3
6,6,20,4,3
6,6,20,4,3
6,6,20,4,3
6,6,20,4,3
6,6,21,4,3
6,6,21,4,3
6,6,21,4,3
6,6,21,4,3
6,6,21,4,3
6,6,21,4,3
6,6,21,4,3
6,6,22,3,3
6,6,22,4,3
6,6,22,4,3
6,6,22,4,3
6,6,22,4,3
6,6,22,4,4
6,6,22,3,3
6,6,22,4,3
6,6,23,3,3
6,6,23,4,3
6,6,23,4,3
6,6,23,4,3
6,6,23,4,3
6,6,23,4,3
6,6,23,3,3
6,7,0,4,3
6,7,0,4,3
6,7,0,4,3
6,7,0,4,3
6,7,0,4,3
6,7,0,4,3
6,7,0,4,3
6,7,0,4,3
6,7,1,4,3
6,7,1,4,3
6,7,1,4,3
6,7,1,4,3
6,7,1,4,3
6,7,1,4,3
6,7,1,4,3
6,7,2,4,3
6,7,2,4,3
6,7,2,4,3
6,7,2,4,3
6,7,2,4,3
6,7,2,4,3
6,7,2,3,3
6,7,2,4,3
6,7,3,3,3
6,7,3,4,3
6,7,3,4,3
6,7,3,4,3
6,7,3,3,3
6,7,3,4,3
6,7,3,4,3
6,7,4,3,3
6,7,4,4,3
6,7,4,4,3
6,7,4,4,3
6,7,4,4,3
6,7,4,4,3
6,7,4,4,3
6,7,4,4,3
6,7,5,4,3
6,7,5,4,3
6,7,5,4,3
6,7,5,4,3
6,7,5,4,3
6,7,5,4,3
6,7,5,4,3
6,7,6,4,3
6,7,6,4,3
6,7,6,4,3
6,7,6,4,3
6,7,6,3,3
6,7,6,4,3
6,7,6,4,3
6,7,6,4,3
6,7,7,4,3
6,7,7,3,3
6,7,7,4,3
6,7,7,4,3
6,7,7,4,3
6,7,7,4,3
6,7,7,4,3
6,7,8,4,3
6,7,8,4,3
6,7,8,4,3
6,7,8,4,3
6,7,8,4,3
6,7,8,4,3
6,7,8,4,3
6,7,8,4,3
6,7,9,4,3
6,7,9,4,3
6,7,9,4,3
6,7,9,4,3
6,7,9,4,3
6,7,9,4,3
6,7,9,4,3
6,7,10,4,3
6,7,10,4,3
6,7,10,4,3
6,7,10,3,3
6,7,10,4,3
6,7,10,4,3
6,7,10,4,3
6,7,10,4,3
6,7,11,4,3
6,7,11,4,3
6,7,11,4,3
6,7,11,4,3
6,7,11,4,3
6,7,11,4,3
6,7,11,4,3
6,7,12,4,3
6,7,12,4,3
6,7,12,4,3
6,7,12,4,3
6,7,12,4,3
6,7,12,4,3
6,7,12,4,3
6,7,12,3,3
6,7,13,4,3
6,7,13,4,3
6,7,13,4,3
6,7,13,4,3
6,7,13,4,3
6,7,13,4,3
6,7,13,4,3
6,7,14,4,3
6,7,14,4,3
6,7,14,4,3
6,7,14,4,3
6,7,14,4,3
6,7,14,4,3
6,7,14,4,3
6,7,14,4,3
6,7,15,4,3
6,7,15,4,3
6,7,15,4,3
6,7,15,4,3
6,7,15,4,3
6,7,15,4,3
6,7,15,4,3
6,7,16,4,3
6,7,16,4,3
6,7,16,4,3
6,7,16,4,3
6,7,16,4,3
6,7,16,4,3
6,7,16,4,3
6,7,16,4,3
6,7,17,3,3
6,7,17,3,3
6,7,17,4,3
6,7,17,4,3
6,7,17,4,3
6,7,17,4,3
6,7,17,4,3
6,7,18,4,3
6,7,18,4,3
6,7,18,4,3
6,7,18,4,3
6,7,18,4,3
6,7,18,4,3
6,7,18,4,3
6,7,18,4,3
6,7,19,4,3
6,7,19,4,3
6,7,19,4,3
6,7,19,4,3
6,7,19,3,3
6,7,19,4,3
6,7,19,4,3
6,7,20,4,3
6,7,20,3,3
6,7,20,4,3
6,7,20,4,3
6,7,20,4,3
6,7,20,4,3
6,7,20,4,3
6,7,20,4,3
6,7,21,3,3
6,7,21,4,3
6,7,21,4,3
6,7,21,4,3
6,7,21,4,3
6,7,21,4,3
6,7,21,4,3
6,7,22,4,3
6,7,22,4,3
6,7,22,3,3
6,7,22,4,3
6,7,22,4,3
6,7,22,3,3
6,7,22,4,3
6,7,22,4,3
6,7,23,4,3
6,7,23,4,3
6,7,23,4,3
6,7,23,4,3
6,7,23,4,3
6,7,23,4,3
6,7,23,4,3
6,1,0,4,3
6,1,0,4,3
6,1,0,4,3
6,1,0,4,3
6,1,0,4,3
6,1,0,4,3
6,1,0,4,3
6,1,0,4,3
6,1,1,4,3
6,1,1,4,3
6,1,1,4,3
6,1,1,4,3
6,1,1,3,3
6,1,1,4,3
6,1,1,3,3
6,1,2,4,3
6,1,2,4,3
6,1,2,4,3
6,1,2,3,3
6,1,2,4,3
6,1,2,4,3
6,1,2,4,3
6,1,2,4,3
6,1,3,4,3
6,1,3,4,3
6,1,3,4,3
6,1,3,4,3
6,1,3,4,3
6,1,3,4,3
6,1,3,4,3
6,1,4,4,3
6,1,4,4,3
6,1,4,4,3
6,1,4,4,3
6,1,4,4,3
6,1,4,4,3
6,1,4,4,3
6,1,4,4,3
6,1,5,4,3
6,1,5,4,3
6,1,5,4,3
6,1,5,4,3
6,1,5,4,3
6,1,5,4,3
6,1,5,4,3
6,1,6,4,3
6,1,6,4,3
6,1,6,4,3
6,1,6,4,3
6,1,6,4,3
6,1,6,4,3
6,1,6,4,3
6,1,6,4,3
6,1,7,4,3
6,1,7,4,3
6,1,7,4,3
6,1,7,4,3
6,1,7,4,3
6,1,7,4,3
6,1,7,4,3
6,1,8,4,3
6,1,8,4,3
6,1,8,4,3
6,1,8,3,3
6,1,8,4,3
6,1,8,4,3
6,1,8,4,3
6,1,8,4,3
6,1,9,4,3
6,1,9,4,3
6,1,9,4,3
6,1,9,4,3
6,1,9,4,3
6,1,9,4,3
6,1,9,4,3
6,1,10,4,3
6,1,10,4,3
6,1,10,3,3
6,1,10,4,3
6,1,10,3,3
6,1,10,4,3
6,1,10,4,3
6,1,10,4,3
6,1,11,4,3
6,1,11,4,3
6,1,11,4,3
6,1,11,4,3
6,1,11,4,3
6,1,11,4,3
6,1,11,4,3
6,1,12,4,3
6,1,12,4,3
6,1,12,4,3
6,1,12,4,3
6,1,12,4,3
6,1,12,4,3
6,1,12,4,3
6,1,12,4,3
6,1,13,4,3
6,1,13,4,3
6,1,13,4,3
6,1,13,4,3
6,1,13,4,3
6,1,13,3,3
6,1,13,4,3
6,1,14,4,3
6,1,14,4,3
6,1,14,4,3
6,1,14,4,3
6,1,14,4,3
6,1,14,4,3
6,1,14,4,3
6,1,14,4,3
6,1,15,4,3
6,1,15,4,3
6,1,15,4,3
6,1,15,4,3
6,1,15,4,3
6,1,15,4,3
6,1,15,4,3
6,1,16,4,3
6,1,16,4,3
6,1,16,4,3
6,1,16,3,3
6,1,16,3,3
6,1,16,4,3
6,1,16,4,3
6,1,16,4,3
6,1,17,4,3
6,1,17,4,3
6,1,17,4,3
6,1,17,4,3
6,1,17,4,3
6,1,17,4,3
6,1,17,4,3
6,1,18,4,3
6,1,18,4,3
6,1,18,4,3
6,1,18,4,3
6,1,18,4,3
6,1,18,4,3
6,1,18,4,3
6,1,18,4,3
6,1,19,4,3
6,1,19,4,3
6,1,19,4,3
6,1,19,4,3
6,1,19,4,3
6,1,19,4,3
6,1,19,4,3
6,1,20,4,3
6,1,20,4,3
6,1,20,4,3
6,1,20,3,3
6,1,20,4,3
6,1,20,3,3
6,1,20,4,3
6,1,20,4,3
6,1,21,4,3
6,1,21,4,3
6,1,21,4,3
6,1,21,4,3
6,1,21,4,3
6,1,21,4,3
6,1,21,4,3
6,1,22,4,3
6,1,22,4,3
6,1,22,4,3
6,1,22,4,3
6,1,22,4,3
6,1,22,4,3
6,1,22,4,3
6,1,22,4,3
6,1,23,4,3
6,1,23,4,3
6,1,23,4,3
6,1,23,4,3
6,1,23,4,3
6,1,23,4,3
6,1,23,4,3
6,2,0,3,3
6,2,0,4,3
6,2,0,4,3
6,2,0,4,3
6,2,0,4,3
6,2,0,4,3
6,2,0,4,3
6,2,0,4,3
6,2,1,4,3
6,2,1,4,3
6,2,1,4,3
6,2,1,3,3
6,2,1,4,3
6,2,1,4,3
6,2,1,4,3
6,2,2,4,3
6,2,2,4,3
6,2,2,4,3
6,2,2,4,3
6,2,2,4,3
6,2,2,4,3
6,2,2,4,3
6,2,2,4,3
6,2,3,4,3
6,2,3,3,3
6,2,3,4,3
6,2,3,4,3
6,2,3,4,3
6,2,3,4,3
6,2,3,4,3
6,2,4,4,3
6,2,4,4,3
6,2,4,4,3
6,2,4,4,3
6,2,4,4,3
6,2,4,4,3
6,2,4,4,3
6,2,4,4,3
6,2,5,1004,903
6,2,5,1204,1053
6,2,5,1209,1075
6,2,5,1209,1073
6,2,5,1211,1077
6,2,5,1211,1079
6,2,5,1215,1078
6,2,6,1214,1078
6,2,6,1214,1076
6,2,6,1213,1078
6,2,6,1213,1078
6,2,6,1214,1080
6,2,6,1215,1080
6,2,6,1214,1079
6,2,6,1213,1081
6,2,7,1216,1083
6,2,7,1216,1083
6,2,7,1216,1081
6,2,7,1215,1081
6,2,7,1214,1080
6,2,7,1216,1081
6,2,7,1217,1082
6,2,8,1216,1082
6,2,8,1218,1085
6,2,8,1216,1082
6,2,8,1216,1082
6,2,8,1211,1079
6,2,8,1210,1079
6,2,8,1210,1077
6,2,8,1213,1084
6,2,9,1214,1085
6,2,9,1216,1082
6,2,9,1215,1083
6,2,9,1217,1080
6,2,9,1222,1091
6,2,9,1215,1082
6,2,9,1219,1085
6,2,10,1219,1089
6,2,10,1218,1086
6,2,10,1219,1092
6,2,10,1225,1091
6,2,10,1224,1093
6,2,10,1226,1092
6,2,10,1227,1097
6,2,10,1224,1092
6,2,11,1226,1097
6,2,11,1226,1094
6,2,11,1230,1099
6,2,11,1234,1101
6,2,11,1233,1099
6,2,11,1232,1099
6,2,11,1236,1103
6,2,12,1236,1105
6,2,12,1237,1107
6,2,12,1237,1106
6,2,12,1237,1104
6,2,12,1236,1106
6,2,12,1236,1105
6,2,12,1234,1101
6,2,12,1231,1099
6,2,13,1236,1104
6,2,13,1235,1101
6,2,13,1234,1098
6,2,13,1231,1098
6,2,13,1230,1099
6,2,13,1229,1098
6,2,13,1231,1098
6,2,14,1229,1097
6,2,14,1229,1099
6,2,14,1230,1099
6,2,14,1230,1099
6,2,14,1230,1099
6,2,14,1236,1098
6,2,14,1231,1098
6,2,14,1229,1095
6,2,15,1229,1096
6,2,15,1231,1099
6,2,15,1231,1099
6,2,15,1237,1105
6,2,15,1231,1098
6,2,15,1230,1095
6,2,15,1229,1099
6,2,16,1233,1099
6,2,16,1236,1106
6,2,16,1238,1112
6,2,16,1243,1109
6,2,16,1245,1109
6,2,16,1243,1109
6,2,16,1240,1110
6,2,16,1237,1107
6,2,17,1239,1105
6,2,17,1239,1107
6,2,17,1239,1108
6,2,17,939,858
6,2,17,39,58
6,2,17,4,3
6,2,17,4,3
6,2,18,3,3
6,2,18,4,3
6,2,18,4,3
6,2,18,4,3
6,2,18,4,3
6,2,18,4,3
6,2,18,4,3
6,2,18,4,3
6,2,19,4,3
6,2,19,4,3
6,2,19,4,3
6,2,19,4,3
6,2,19,4,3
6,2,19,4,3
6,2,19,4,3
6,2,20,4,3
6,2,20,4,3
6,2,20,4,3
6,2,20,4,3
6,2,20,4,3
6,2,20,4,3
6,2,20,4,3
6,2,20,4,3
6,2,21,4,3
6,2,21,4,3
6,2,21,4,3
6,2,21,4,3
6,2,21,4,3
6,2,21,4,3
6,2,21,4,3
6,2,22,4,3
6,2,22,4,3
6,2,22,4,3
6,2,22,4,3
6,2,22,4,3
6,2,22,4,3
6,2,22,4,3
6,2,22,4,3
6,2,23,4,3
6,2,23,4,3
6,2,23,4,3
6,2,23,4,3
6,2,23,4,3
6,2,23,4,3
6,2,23,4,3
6,3,0,4,3
6,3,0,4,3
6,3,0,4,4
6,3,0,4,3
6,3,0,4,3
6,3,0,4,3
6,3,0,4,3
6,3,0,4,3
6,3,1,4,3
6,3,1,4,3
6,3,1,4,3
6,3,1,4,3
6,3,1,4,3
6,3,1,4,3
6,3,1,4,3
6,3,2,4,3
6,3,2,4,3
6,3,2,4,3
